document_id,filename,table_name,title_or_description,update_cycle,adjusted,indexes_raw,first_page,last_page
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSSecInfo,"Security Information | This table is the master table for all securities included in the OVS database. This table stores the latest values of | attributes, like the issue name and issuer name, for each security. This table also stores records from the | OVSSecChg table where the EndDate is null, the record is stored with the latest EndDate.",Daily,No,pkey_OVSSecInfo (Clustered) Code,15,15
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSSecPrc,"Security Pricing Data | This table contains daily, end-of-day composite price data for each underlying security or index.",Daily,No,"pkey_OVSSecPrc (Clustered) Code, Date_ LSEG Quantitative Analytics Database Schema for Hanweck Options 16 CORPORATE",15,17
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TREActRpt,"This table contains the actuals reported data. | the Code field in the TRECode table for the following descriptions: | TRECode table for the following description: CodeType=2. | field in the TRECode table for the following descriptions: currency | table for the following descriptions: currency name (CodeType = 6),",Every 15 minutes,,"pkey_ TREActRpt (clustered) EstPermID, Measure, IsParent, PerType, PerEndDate, FYEMonth",9,11
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TREActRst,This table contains actual restated data. | references with the Code field in the TRECode table for the | TRECode table for the following description: CodeType=2. | Code field in the TRECode table for the following descriptions: | the Code field in the TRECode table for the following | TRECode table for the following descriptions: currency name,Every 15 minutes,,"pkey_ TREActRst (clustered) EstPermID, Measure, IsParent, PerType, PerEndDate, FYEMonth",11,13
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TREActGoFwd,"The TREActGoFwd table contains the go-forward actuals, which are alternate actual values when the primary | the Code field in the TRECode table for the following descriptions: | TRECode table for the following description: CodeType=2. | field in the TRECode table for the following descriptions: currency | table for the following descriptions: currency name (CodeType =",Every 15 minutes,,"pkey_ TREActGoFwd (clustered) EstPermID, Measure, IsParent, PerType, PerEndDate, FYEMonth",13,15
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TREActSurpWin,The TREActSurpWin table contains actual surprise windowed analytics. | the Code field in the TRECode table for the following descriptions: | table for the following description: CodeType=2.,Every 15 minutes,,"pkey_TREActSurpWin (clustered) PerEndDate, EstPermID, Measure, IsParent, PerType",15,16
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TREActChg,This table contains the EPS growth and stability values historically. The table also contains the changes in | the Code field in the TRECode table for the following descriptions: | TRECode table for the following description: CodeType=2. | field in the TRECode table for the following descriptions: currency,Every 15 minutes,,"Pkey_TREActChg (Clustered) PerEndDate, EstPermID, Measure, IsParent, PerType",16,19
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TREDetPer,The TREDetPer table contains detail (broker) estimates for all periodic periods. | references with the Code field in the TRECode table for the | TRECode table for the following description: CodeType=2. | Code field in the TRECode table for the following descriptions: | TRECode table for the following descriptions: currency name,Every 15 minutes,,"pkey_TREDetPer (clustered) EffectiveDate, EstPermID, Measure, IsParent, PerType, PerEndDate, FYEMonth, BrokerID",19,22
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TREDetHzn,"The TREDetHzn table contains detail (broker) estimates for all horizon periods (e.g., Months). | Code field in the TRECode table for the following descriptions: measure | table for the following description: CodeType=2. | in the TRECode table for the following descriptions: currency name | field in the TRECode table for the following descriptions: currency name | field cross-references with the Code field in the TRECode table for the",Every 15 minutes,,"pkey_TREDetHzn (clustered) EffectiveDate, EstPermID, Measure, IsParent, PerType, PerLength, BrokerID",22,24
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TREDetAper,"The TREDetAper table contains detail (broker) estimates for aperiodic periods (e.g., Long Term Growth). | references with the Code field in the TRECode table for the | TRECode table for the following description: CodeType=2. | Code field in the TRECode table for the following descriptions: | TRECode table for the following descriptions: currency name",Every 15 minutes,,"pkey_TREDetAper (clustered) EffectiveDate, EstPermID, Measure, IsParent, PerType, BrokerID",24,26
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TREDetRestr,This table contains restricted estimates for a broker. When all estimates for a particular broker are restricted or,Every 15 minutes,,"pkey_TREDetRestr (clustered) EffectiveDate, EstPermID, BrokerID",26,27
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TREDetConfPer,The TREDetConfPer table contains detail (broker) estimate confirmations for all periodic periods. | references with the Code field in the TRECode table for the | TRECode table for the following description: CodeType=2.,Every 15 minutes,,"pkey_TREDetConfPer (clustered) ConfirmDate, EstPermID, Measure, IsParent, PerType, PerEndDate, FYEMonth, BrokerID, EstEffectiveDate, DomainAction",27,28
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TREDetConfHzn,The TREDetConfHzn table contains detail (broker) estimate confirmations for all horizon periods. | references with the Code field in the TRECode table for the | TRECode table for the following description: CodeType=2.,Every 15 minutes,,"pkey_TREDetConfHzn (clustered) ConfirmDate, EstPermID, Measure, IsParent, PerType, PerLength, BrokerID, EstEffectiveDate, DomainAction",28,29
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TREDetConfAper,The TREDetConfAper table contains detail (broker) estimate confirmations for all aperiodic periods. | references with the Code field in the TRECode table for the | TRECode table for the following description: CodeType=2.,Every 15 minutes,,"pkey_TREDetConfAper (clustered) ConfirmDate, EstPermID, Measure, IsParent, PerType, BrokerID, EstEffectiveDate, DomainAction",29,31
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TRESumPer,The TRESumPer table contains summary data for all periodic periods. | the Code field in the TRECode table for the following descriptions: | TRECode table for the following description: CodeType=2. | field in the TRECode table for the following descriptions: currency,Every 15 minutes,,"pkey_TRESumPer (clustered) EffectiveDate, EstPermID, Measure, IsParent, PerType, PerEndDate, FYEMonth",31,33
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TRESumHzn,The TRESumHzn table contains summary data for all horizon periods. | the Code field in the TRECode table for the following descriptions: | table for the following description: CodeType=2. | field in the TRECode table for the following descriptions: currency,Every 15 minutes,,"pkey_TRESumHzn (clustered) EstPermID, Measure, IsParent, PerType, PerLength, EffectiveDate",33,36
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TRESumAper,The TRESumAper table contains summary data for aperiodic periods. | field in the TRECode table for the following descriptions: measure code | This field cross-references with the Code field in the TRECode table for | in the TRECode table for the following descriptions: currency name | field in the TRECode table for the following descriptions: currency name,Every 15 minutes,,"pkey_TRESumAper (clustered) EffectiveDate, EstPermID, Measure, IsParent, PerType",36,38
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TRESumWinPer,The TRESumWinPer table contains aggregated periodic broker forecasts for one security in one period and one | the Code field in the TRECode table for the following descriptions: | TRECode table for the following description: CodeType=2.,Every 15 minutes,,"pkey_TRESumWinPer (clustered) PerEndDate, WinEndDate, EstPermID, Measure, IsParent, PerType, FYEMonth, WinType, WinLength",38,39
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TRESumWinHzn,The TRESumWinHzn table contains aggregated horizon broker forecasts for one security in one period and one | TRECode table for the following descriptions: | the Code field in the TRECode table for the following,Every 15 minutes,,"pkey_TRESumWinHzn (clustered) WinEndDate, EstPermID, Measure, IsParent, PerType, PerLength, WinType, WinLength",39,40
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TRESumWinAper,The TRESumWinAper table contains aggregated aperiodic broker forecasts for one security in one period and,Every 15 minutes,,"pkey_TRESumWinAper (clustered) WinEndDate, EstPermID, Measure, IsParent, PerType, WinType,",40,40
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,WinLength,TRECode table for the following descriptions: | the Code field in the TRECode table for the following,,,,40,41
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TRERecDet,This table contains recommendations detail data.,Every 15 minutes,,"pkey_TRERecDet (clustered) EffectiveDate, EstPermID, BrokerID",41,43
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TRERecDetConf,The TRERecDetConf table contains detail (broker) recommendation confirmations.,Every 15 minutes,,"pkey_TRERecDetConf (clustered) ConfirmDate, EstPermID, BrokerID, RecEffectiveDate, DomainAction",43,44
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,Summary,,,,,44,44
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TRERecSum,The TRERecSum table contains summary recommendations.,Every 15 minutes,,"pkey_TRERecSum (clustered) EffectiveDate, EstPermID",44,45
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TRERecSumWin,The TRERecSumWin table contains aggregated broker recommendation forecasts for one security in one period,Every 15 minutes,,"pkey_TRERecSumWin (clustered) WinEndDate, EstPermID, WinType, WinLength",45,47
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TREDetNotesPer,The TREDetNotesPer table contains detail (estimate-level) footnotes with Periodicity = Periodic.,Every 15 minutes,,"pkey_TREDetNotesPer (clustered) EffectiveDate, EstPermID, Measure, IsParent, PerType, PerEndDate, FYEMonth,",47,47
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,BrokerID,the Code field in the TRECode table for the following descriptions: | TRECode table for the following description: CodeType=2.,,,,47,48
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TREDetNotesHzn,The TREDetNotesHzn table contains detail (estimate-level) footnotes for price targets (Periodicity = Horizon).,Every 15 minutes,,"pkey_TREDetNotesHzn (clustered) EffectiveDate, EstPermID, Measure, IsParent, PerType, PerLength,",48,48
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,BrokerID,Code field in the TRECode table for the following descriptions: | table for the following description: CodeType=2.,,,,48,49
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TREDetNotesAper,The TREDetNotesAper table contains detail (estimate-level) for long term growth (Periodicity = Aperiodic). | the Code field in the TRECode table for the following descriptions: | TRECode table for the following description: CodeType=2.,Every 15 minutes,,"pkey_TREDetNotesAper (clustered) EffectiveDate, EstPermID, Measure, IsParent, PerType, BrokerID",49,51
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TREOrgNotesPer,"The TREOrgNotesPer table contains summary (company-level) footnotes with Periodicity = Periodic. | the Code field in the TRECode table for the following descriptions: | TRECode table for the following description: CodeType=2. | table for the following description: CodeType=17. | field in the TRECode table for the following descriptions: currency | table for the following descriptions: currency name (CodeType = 6),",Every 15 minutes,,"pkey_TREOrgNotesPer (clustered) EffectiveDate, EstPermID, Measure, IsParent, PerType, PerEndDate, FYEMonth, OrgNoteCategory, OrgNoteType",51,53
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TREOrgNotesHzn,"The TREOrgNotesHzn table contains summary (company-level) footnotes with Periodicity = Horizon. | the Code field in the TRECode table for the following descriptions: | TRECode table for the following description: CodeType=2. | field in the TRECode table for the following descriptions: currency | table for the following descriptions: currency name (CodeType = 6),",Every 15 minutes,,"pkey_TREOrgNotesHzn (clustered) EffectiveDate, EstPermID, Measure, IsParent, PerType, PerLength, OrgNoteCategory, OrgNoteType",53,55
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TREOrgNotesAper,The TREOrgNotesAper table contains summary (company-level) footnotes with Periodicity = Aperiodic.,Every 15 minutes,,"pkey_TREOrgNotesAper (clustered) EffectiveDate, EstPermID, Measure, IsParent, PerType, OrgNoteCategory,",55,55
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,OrgNoteType,in the TRECode table for the following descriptions: measure code | This field cross-references with the Code field in the TRECode table for | the TRECode table for the following descriptions: currency name | field in the TRECode table for the following descriptions: currency name | field cross-references with the Code field in the TRECode table for the,,,,55,57
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,TRESmartDetPer,"This table contains contains every estimate that was considered for use, though not necessarily used, in the | field in the TRECode table for the following description:",Every 15 minutes,,"pkey_TRESmartDetPer (clustered) EffectiveDate, EstPermID, Measure, IsParent, PerType, PerEndDate, FYEMonth, BrokerID",57,59
